execution_id,robot,items,time_per_item,start_window,end_window,completed
1032,R3,54,25,2025-02-27 13:45,2025-02-27 13:50,False
1033,R4,97,31,2025-02-27 13:50,2025-02-27 13:55,False
1034,R5,80,59,2025-02-27 13:55,2025-02-27 14:00,False
1035,R1,88,52,2025-02-27 14:00,2025-02-27 14:10,False
1036,R2,68,24,2025-02-27 14:10,2025-02-27 14:20,False
1037,R3,88,22,2025-02-27 14:20,2025-02-27 14:30,False
1038,R4,74,25,2025-02-27 14:30,2025-02-27 14:40,False
1039,R5,76,29,2025-02-27 14:40,2025-02-27 14:45,False
1040,R1,61,42,2025-02-27 14:45,2025-02-27 15:00,False
1041,R2,93,49,2025-02-27 15:00,2025-02-27 15:10,False
1042,R3,84,36,2025-02-27 15:10,2025-02-27 15:15,False
1043,R4,85,32,2025-02-27 15:15,2025-02-27 15:25,False
1044,R5,97,57,2025-02-27 15:25,2025-02-27 15:35,False
1045,R1,79,32,2025-02-27 15:35,2025-02-27 15:50,False
1046,R2,71,27,2025-02-27 15:50,2025-02-27 16:05,False
1047,R3,83,48,2025-02-27 16:05,2025-02-27 16:10,False
1048,R4,91,60,2025-02-27 16:10,2025-02-27 16:15,False
1049,R5,63,41,2025-02-27 16:15,2025-02-27 16:30,False
1050,R1,80,48,2025-02-27 16:30,2025-02-27 16:45,False
1051,R2,99,40,2025-02-27 16:45,2025-02-27 17:00,False
1052,R3,68,50,2025-02-27 17:00,2025-02-27 17:10,False
1053,R4,86,23,2025-02-27 17:10,2025-02-27 17:20,False
1054,R5,59,30,2025-02-27 17:20,2025-02-27 17:25,False
1055,R1,96,59,2025-02-27 17:25,2025-02-27 17:30,False
1056,R2,93,41,2025-02-27 17:30,2025-02-27 17:35,False
1057,R3,85,23,2025-02-27 17:35,2025-02-27 17:40,False
1058,R4,93,45,2025-02-27 17:40,2025-02-27 17:55,False
1059,R5,78,22,2025-02-27 17:55,2025-02-27 18:05,False
1060,R1,82,26,2025-02-27 18:05,2025-02-27 18:15,False
1061,R2,54,29,2025-02-27 18:15,2025-02-27 18:30,False
1062,R3,69,50,2025-02-27 18:30,2025-02-27 18:35,False
1063,R4,79,27,2025-02-27 18:35,2025-02-27 18:50,False
1064,R5,73,31,2025-02-27 18:50,2025-02-27 18:55,False
1065,R1,85,34,2025-02-27 18:55,2025-02-27 19:05,False
1066,R2,50,45,2025-02-27 19:05,2025-02-27 19:15,False
1067,R3,95,51,2025-02-27 19:15,2025-02-27 19:30,False
1068,R4,66,27,2025-02-27 19:30,2025-02-27 19:35,False
1069,R5,61,33,2025-02-27 19:35,2025-02-27 19:50,False
1070,R1,60,53,2025-02-27 19:50,2025-02-27 19:55,False
1071,R2,98,30,2025-02-27 19:55,2025-02-27 20:00,False
1072,R3,72,56,2025-02-27 20:00,2025-02-27 20:10,False
1073,R4,68,31,2025-02-27 20:10,2025-02-27 20:15,False
1074,R5,53,27,2025-02-27 20:15,2025-02-27 20:25,False
1075,R1,85,31,2025-02-27 20:25,2025-02-27 20:35,False
1076,R2,99,31,2025-02-27 20:35,2025-02-27 20:45,False
1077,R3,51,43,2025-02-27 20:45,2025-02-27 20:55,False
1078,R4,51,28,2025-02-27 20:55,2025-02-27 21:05,False
1079,R5,70,58,2025-02-27 21:05,2025-02-27 21:10,False
1080,R1,91,42,2025-02-27 21:10,2025-02-27 21:25,False
1081,R2,85,34,2025-02-27 21:25,2025-02-27 21:40,False
1082,R3,71,53,2025-02-27 21:40,2025-02-27 21:55,False
1083,R4,90,31,2025-02-27 21:55,2025-02-27 22:00,False
1084,R5,59,51,2025-02-27 22:00,2025-02-27 22:10,False
1085,R1,52,46,2025-02-27 22:10,2025-02-27 22:20,False
1086,R2,73,40,2025-02-27 22:20,2025-02-27 22:30,False
1087,R3,84,36,2025-02-27 22:30,2025-02-27 22:35,False
1088,R4,65,57,2025-02-27 22:35,2025-02-27 22:50,False
1089,R5,77,30,2025-02-27 22:50,2025-02-27 23:00,False
1090,R1,87,41,2025-02-27 23:00,2025-02-27 23:10,False
1091,R2,93,37,2025-02-27 23:10,2025-02-27 23:15,False
1092,R3,70,23,2025-02-27 23:15,2025-02-27 23:25,False
1093,R4,78,55,2025-02-27 23:25,2025-02-27 23:40,False
1094,R5,62,34,2025-02-27 23:40,2025-02-27 23:45,False
1095,R1,97,42,2025-02-27 23:45,2025-02-27 23:55,False
1096,R2,76,47,2025-02-27 23:55,2025-02-28 00:10,False
1097,R3,93,20,2025-02-28 00:10,2025-02-28 00:20,False
1098,R4,98,26,2025-02-28 00:20,2025-02-28 00:35,False
1099,R5,74,49,2025-02-28 00:35,2025-02-28 00:40,False
1100,R1,59,29,2025-02-28 00:40,2025-02-28 00:55,False
1101,R2,62,40,2025-02-28 00:55,2025-02-28 01:00,False
1102,R3,86,47,2025-02-28 01:00,2025-02-28 01:10,False
1103,R4,81,57,2025-02-28 01:10,2025-02-28 01:25,False
1104,R5,58,31,2025-02-28 01:25,2025-02-28 01:35,False
1105,R1,90,41,2025-02-28 01:35,2025-02-28 01:50,False
1106,R2,51,26,2025-02-28 01:50,2025-02-28 02:00,False
1107,R3,66,47,2025-02-28 02:00,2025-02-28 02:05,False
1108,R4,100,21,2025-02-28 02:05,2025-02-28 02:20,False
1109,R5,57,30,2025-02-28 02:20,2025-02-28 02:30,False
1110,R1,96,34,2025-02-28 02:30,2025-02-28 02:35,False
1111,R2,65,46,2025-02-28 02:35,2025-02-28 02:50,False
1112,R3,76,48,2025-02-28 02:50,2025-02-28 02:55,False
1113,R4,55,24,2025-02-28 02:55,2025-02-28 03:05,False
1114,R5,85,59,2025-02-28 03:05,2025-02-28 03:15,False
1115,R1,88,20,2025-02-28 03:15,2025-02-28 03:25,False
1116,R2,100,30,2025-02-28 03:25,2025-02-28 03:40,False
1117,R3,76,32,2025-02-28 03:40,2025-02-28 03:45,False
1118,R4,57,28,2025-02-28 03:45,2025-02-28 03:50,False
1119,R5,56,53,2025-02-28 03:50,2025-02-28 03:55,False
1120,R1,90,50,2025-02-28 03:55,2025-02-28 04:10,False
1121,R2,97,45,2025-02-28 04:10,2025-02-28 04:15,False
1122,R3,62,22,2025-02-28 04:15,2025-02-28 04:30,False
1123,R4,59,56,2025-02-28 04:30,2025-02-28 04:40,False
1124,R5,97,36,2025-02-28 04:40,2025-02-28 04:55,False
1125,R1,58,49,2025-02-28 04:55,2025-02-28 05:10,False
1126,R2,65,31,2025-02-28 05:10,2025-02-28 05:15,False
1127,R3,90,25,2025-02-28 05:15,2025-02-28 05:20,False
1128,R4,99,24,2025-02-28 05:20,2025-02-28 05:25,False
1129,R5,56,21,2025-02-28 05:25,2025-02-28 05:30,False
1130,R1,77,56,2025-02-28 05:30,2025-02-28 05:35,False
1131,R2,51,49,2025-02-28 05:35,2025-02-28 05:45,False
1132,R3,72,43,2025-02-28 05:45,2025-02-28 05:50,False
1133,R4,61,46,2025-02-28 05:50,2025-02-28 05:55,False
1134,R5,88,50,2025-02-28 05:55,2025-02-28 06:00,False
1135,R1,56,42,2025-02-28 06:00,2025-02-28 06:05,False
1136,R2,65,54,2025-02-28 06:05,2025-02-28 06:10,False
1137,R3,82,60,2025-02-28 06:10,2025-02-28 06:25,False
1138,R4,64,44,2025-02-28 06:25,2025-02-28 06:35,False
1139,R5,91,24,2025-02-28 06:35,2025-02-28 06:50,False
1140,R1,63,29,2025-02-28 06:50,2025-02-28 07:00,False
1141,R2,77,46,2025-02-28 07:00,2025-02-28 07:10,False
1142,R3,95,57,2025-02-28 07:10,2025-02-28 07:25,False
1143,R4,93,55,2025-02-28 07:25,2025-02-28 07:30,False
1144,R5,80,54,2025-02-28 07:30,2025-02-28 07:35,False
1145,R1,100,51,2025-02-28 07:35,2025-02-28 07:50,False
1146,R2,65,24,2025-02-28 07:50,2025-02-28 07:55,False
1147,R3,96,20,2025-02-28 07:55,2025-02-28 08:00,False
1148,R4,66,24,2025-02-28 08:00,2025-02-28 08:10,False
1149,R5,81,29,2025-02-28 08:10,2025-02-28 08:20,False
1150,R1,61,43,2025-02-28 08:20,2025-02-28 08:30,False
1151,R2,52,30,2025-02-28 08:30,2025-02-28 08:40,False
1152,R3,75,21,2025-02-28 08:40,2025-02-28 08:45,False
1153,R4,84,58,2025-02-28 08:45,2025-02-28 08:55,False
1154,R5,85,59,2025-02-28 08:55,2025-02-28 09:10,False
1155,R1,67,23,2025-02-28 09:10,2025-02-28 09:20,False
1156,R2,100,33,2025-02-28 09:20,2025-02-28 09:30,False
1157,R3,62,38,2025-02-28 09:30,2025-02-28 09:40,False
1158,R4,69,20,2025-02-28 09:40,2025-02-28 09:55,False
1159,R5,55,27,2025-02-28 09:55,2025-02-28 10:00,False
1160,R1,50,60,2025-02-28 10:00,2025-02-28 10:15,False
1161,R2,69,53,2025-02-28 10:15,2025-02-28 10:25,False
1162,R3,66,53,2025-02-28 10:25,2025-02-28 10:30,False
1163,R4,99,42,2025-02-28 10:30,2025-02-28 10:40,False
1164,R5,96,50,2025-02-28 10:40,2025-02-28 10:45,False
1165,R1,84,33,2025-02-28 10:45,2025-02-28 11:00,False
1166,R2,71,30,2025-02-28 11:00,2025-02-28 11:05,False
1167,R3,94,56,2025-02-28 11:05,2025-02-28 11:20,False
1168,R4,88,27,2025-02-28 11:20,2025-02-28 11:35,False
1169,R5,83,51,2025-02-28 11:35,2025-02-28 11:40,False
1170,R1,56,58,2025-02-28 11:40,2025-02-28 11:50,False
1171,R2,99,21,2025-02-28 11:50,2025-02-28 12:00,False
1172,R3,97,46,2025-02-28 12:00,2025-02-28 12:15,False
1173,R4,98,49,2025-02-28 12:15,2025-02-28 12:30,False
1174,R5,92,54,2025-02-28 12:30,2025-02-28 12:35,False
1175,R1,83,52,2025-02-28 12:35,2025-02-28 12:45,False
1176,R2,74,50,2025-02-28 12:45,2025-02-28 12:55,False
1177,R3,66,47,2025-02-28 12:55,2025-02-28 13:05,False
1178,R4,84,21,2025-02-28 13:05,2025-02-28 13:15,False
1179,R5,80,45,2025-02-28 13:15,2025-02-28 13:20,False
1180,R1,69,38,2025-02-28 13:20,2025-02-28 13:30,False
1181,R2,62,29,2025-02-28 13:30,2025-02-28 13:45,False
1182,R3,61,57,2025-02-28 13:45,2025-02-28 13:55,False
1183,R4,72,55,2025-02-28 13:55,2025-02-28 14:05,False
1184,R5,96,53,2025-02-28 14:05,2025-02-28 14:15,False
1185,R1,80,49,2025-02-28 14:15,2025-02-28 14:25,False
1186,R2,66,22,2025-02-28 14:25,2025-02-28 14:35,False
1187,R3,86,33,2025-02-28 14:35,2025-02-28 14:45,False
1188,R4,57,53,2025-02-28 14:45,2025-02-28 14:55,False
1189,R5,76,32,2025-02-28 14:55,2025-02-28 15:10,False
1190,R1,82,48,2025-02-28 15:10,2025-02-28 15:15,False
1191,R2,53,56,2025-02-28 15:15,2025-02-28 15:20,False
1192,R3,96,31,2025-02-28 15:20,2025-02-28 15:35,False
1193,R4,50,36,2025-02-28 15:35,2025-02-28 15:40,False
1194,R5,84,56,2025-02-28 15:40,2025-02-28 15:45,False
1195,R1,86,41,2025-02-28 15:45,2025-02-28 15:50,False
1196,R2,92,23,2025-02-28 15:50,2025-02-28 16:00,False
1197,R3,79,49,2025-02-28 16:00,2025-02-28 16:05,False
1198,R4,91,49,2025-02-28 16:05,2025-02-28 16:10,False
1199,R5,63,48,2025-02-28 16:10,2025-02-28 16:25,False
1200,R1,85,48,2025-02-28 16:25,2025-02-28 16:40,False
1201,R2,51,40,2025-02-28 16:40,2025-02-28 16:50,False
1202,R3,83,55,2025-02-28 16:50,2025-02-28 16:55,False
1203,R4,67,55,2025-02-28 16:55,2025-02-28 17:05,False
1204,R5,94,58,2025-02-28 17:05,2025-02-28 17:10,False
1205,R1,94,48,2025-02-28 17:10,2025-02-28 17:15,False
1206,R2,57,40,2025-02-28 17:15,2025-02-28 17:25,False
1207,R3,69,37,2025-02-28 17:25,2025-02-28 17:35,False
1208,R4,58,23,2025-02-28 17:35,2025-02-28 17:45,False
1209,R5,61,28,2025-02-28 17:45,2025-02-28 17:55,False
1210,R1,70,26,2025-02-28 17:55,2025-02-28 18:05,False
1211,R2,77,60,2025-02-28 18:05,2025-02-28 18:15,False
1212,R3,90,29,2025-02-28 18:15,2025-02-28 18:30,False
1213,R4,69,55,2025-02-28 18:30,2025-02-28 18:40,False
1214,R5,58,42,2025-02-28 18:40,2025-02-28 18:50,False
1215,R1,51,44,2025-02-28 18:50,2025-02-28 19:00,False
1216,R2,92,34,2025-02-28 19:00,2025-02-28 19:15,False
1217,R3,71,41,2025-02-28 19:15,2025-02-28 19:20,False
1218,R4,56,25,2025-02-28 19:20,2025-02-28 19:25,False
1219,R5,79,58,2025-02-28 19:25,2025-02-28 19:30,False
1220,R1,100,55,2025-02-28 19:30,2025-02-28 19:40,False
1221,R2,58,57,2025-02-28 19:40,2025-02-28 19:45,False
1222,R3,76,55,2025-02-28 19:45,2025-02-28 19:55,False
1223,R4,51,55,2025-02-28 19:55,2025-02-28 20:10,False
1224,R5,75,37,2025-02-28 20:10,2025-02-28 20:15,False
1225,R1,59,24,2025-02-28 20:15,2025-02-28 20:20,False
1226,R2,73,40,2025-02-28 20:20,2025-02-28 20:25,False
1227,R3,60,30,2025-02-28 20:25,2025-02-28 20:30,False
1228,R4,70,28,2025-02-28 20:30,2025-02-28 20:40,False
1229,R5,89,32,2025-02-28 20:40,2025-02-28 20:55,False
1230,R1,50,33,2025-02-28 20:55,2025-02-28 21:00,False
1231,R2,78,37,2025-02-28 21:00,2025-02-28 21:10,False
1232,R3,63,60,2025-02-28 21:10,2025-02-28 21:20,False
1233,R4,68,55,2025-02-28 21:20,2025-02-28 21:35,False
1234,R5,74,41,2025-02-28 21:35,2025-02-28 21:40,False
1235,R1,79,50,2025-02-28 21:40,2025-02-28 21:45,False
1236,R2,51,52,2025-02-28 21:45,2025-02-28 22:00,False
1237,R3,72,38,2025-02-28 22:00,2025-02-28 22:05,False
1238,R4,90,59,2025-02-28 22:05,2025-02-28 22:10,False
1239,R5,58,39,2025-02-28 22:10,2025-02-28 22:20,False
1240,R1,87,20,2025-02-28 22:20,2025-02-28 22:35,False
1241,R2,62,41,2025-02-28 22:35,2025-02-28 22:50,False
1242,R3,87,27,2025-02-28 22:50,2025-02-28 23:05,False
1243,R4,73,37,2025-02-28 23:05,2025-02-28 23:15,False
1244,R5,66,24,2025-02-28 23:15,2025-02-28 23:20,False
1245,R1,99,48,2025-02-28 23:20,2025-02-28 23:30,False
1246,R2,75,51,2025-02-28 23:30,2025-02-28 23:40,False
1247,R3,61,31,2025-02-28 23:40,2025-02-28 23:55,False
1248,R4,82,26,2025-02-28 23:55,2025-03-01 00:10,False
1249,R5,65,53,2025-03-01 00:10,2025-03-01 00:15,False
1250,R1,99,33,2025-03-01 00:15,2025-03-01 00:30,False
1251,R2,67,49,2025-03-01 00:30,2025-03-01 00:45,False
1252,R3,65,20,2025-03-01 00:45,2025-03-01 00:55,False
1253,R4,70,30,2025-03-01 00:55,2025-03-01 01:10,False
1254,R5,99,22,2025-03-01 01:10,2025-03-01 01:20,False
1255,R1,75,44,2025-03-01 01:20,2025-03-01 01:30,False
1256,R2,90,57,2025-03-01 01:30,2025-03-01 01:35,False
1257,R3,83,52,2025-03-01 01:35,2025-03-01 01:45,False
1258,R4,81,53,2025-03-01 01:45,2025-03-01 01:50,False
1259,R5,52,46,2025-03-01 01:50,2025-03-01 01:55,False
1260,R1,71,47,2025-03-01 01:55,2025-03-01 02:05,False
1261,R2,58,28,2025-03-01 02:05,2025-03-01 02:20,False
1262,R3,83,59,2025-03-01 02:20,2025-03-01 02:35,False
1263,R4,80,42,2025-03-01 02:35,2025-03-01 02:40,False
1264,R5,78,47,2025-03-01 02:40,2025-03-01 02:50,False
1265,R1,72,48,2025-03-01 02:50,2025-03-01 03:00,False
1266,R2,65,48,2025-03-01 03:00,2025-03-01 03:15,False
1267,R3,91,27,2025-03-01 03:15,2025-03-01 03:30,False
1268,R4,86,21,2025-03-01 03:30,2025-03-01 03:45,False
1269,R5,86,35,2025-03-01 03:45,2025-03-01 04:00,False
1270,R1,97,27,2025-03-01 04:00,2025-03-01 04:15,False
1271,R2,96,44,2025-03-01 04:15,2025-03-01 04:20,False
1272,R3,86,55,2025-03-01 04:20,2025-03-01 04:25,False
1273,R4,88,21,2025-03-01 04:25,2025-03-01 04:30,False
1274,R5,77,41,2025-03-01 04:30,2025-03-01 04:35,False
1275,R1,96,30,2025-03-01 04:35,2025-03-01 04:45,False
1276,R2,100,33,2025-03-01 04:45,2025-03-01 04:50,False
1277,R3,50,44,2025-03-01 04:50,2025-03-01 04:55,False
1278,R4,84,24,2025-03-01 04:55,2025-03-01 05:00,False
1279,R5,59,58,2025-03-01 05:00,2025-03-01 05:15,False
1280,R1,54,55,2025-03-01 05:15,2025-03-01 05:25,False
1281,R2,70,37,2025-03-01 05:25,2025-03-01 05:35,False
1282,R3,71,41,2025-03-01 05:35,2025-03-01 05:45,False
1283,R4,71,59,2025-03-01 05:45,2025-03-01 06:00,False
1284,R5,84,21,2025-03-01 06:00,2025-03-01 06:15,False
1285,R1,62,22,2025-03-01 06:15,2025-03-01 06:20,False
1286,R2,57,45,2025-03-01 06:20,2025-03-01 06:35,False
1287,R3,53,26,2025-03-01 06:35,2025-03-01 06:40,False
1288,R4,69,59,2025-03-01 06:40,2025-03-01 06:50,False
1289,R5,77,42,2025-03-01 06:50,2025-03-01 07:05,False
1290,R1,99,56,2025-03-01 07:05,2025-03-01 07:20,False
1291,R2,76,51,2025-03-01 07:20,2025-03-01 07:25,False
1292,R3,94,37,2025-03-01 07:25,2025-03-01 07:35,False
1293,R4,77,33,2025-03-01 07:35,2025-03-01 07:40,False
1294,R5,76,39,2025-03-01 07:40,2025-03-01 07:55,False
1295,R1,87,34,2025-03-01 07:55,2025-03-01 08:10,False
1296,R2,63,50,2025-03-01 08:10,2025-03-01 08:25,False
1297,R3,92,22,2025-03-01 08:25,2025-03-01 08:40,False
1298,R4,74,30,2025-03-01 08:40,2025-03-01 08:55,False
1299,R5,68,28,2025-03-01 08:55,2025-03-01 09:10,False
1300,R1,58,44,2025-03-01 09:10,2025-03-01 09:20,False
1301,R2,92,51,2025-03-01 09:20,2025-03-01 09:35,False
1302,R3,83,45,2025-03-01 09:35,2025-03-01 09:45,False
1303,R4,86,28,2025-03-01 09:45,2025-03-01 10:00,False
1304,R5,76,30,2025-03-01 10:00,2025-03-01 10:15,False
1305,R1,89,25,2025-03-01 10:15,2025-03-01 10:20,False
1306,R2,79,37,2025-03-01 10:20,2025-03-01 10:30,False
1307,R3,83,49,2025-03-01 10:30,2025-03-01 10:45,False
1308,R4,98,20,2025-03-01 10:45,2025-03-01 10:50,False
1309,R5,57,32,2025-03-01 10:50,2025-03-01 11:05,False
1310,R1,58,32,2025-03-01 11:05,2025-03-01 11:20,False
1311,R2,77,37,2025-03-01 11:20,2025-03-01 11:30,False
1312,R3,88,58,2025-03-01 11:30,2025-03-01 11:45,False
1313,R4,73,26,2025-03-01 11:45,2025-03-01 11:55,False
1314,R5,84,23,2025-03-01 11:55,2025-03-01 12:00,False
1315,R1,61,31,2025-03-01 12:00,2025-03-01 12:15,False
1316,R2,53,50,2025-03-01 12:15,2025-03-01 12:25,False
1317,R3,50,47,2025-03-01 12:25,2025-03-01 12:35,False
1318,R4,73,46,2025-03-01 12:35,2025-03-01 12:40,False
1319,R5,86,20,2025-03-01 12:40,2025-03-01 12:50,False
1320,R1,70,35,2025-03-01 12:50,2025-03-01 13:00,False
1321,R2,55,59,2025-03-01 13:00,2025-03-01 13:05,False
1322,R3,51,26,2025-03-01 13:05,2025-03-01 13:10,False
1323,R4,64,30,2025-03-01 13:10,2025-03-01 13:25,False
1324,R5,54,31,2025-03-01 13:25,2025-03-01 13:30,False
1325,R1,99,57,2025-03-01 13:30,2025-03-01 13:40,False
1326,R2,92,53,2025-03-01 13:40,2025-03-01 13:45,False
1327,R3,79,50,2025-03-01 13:45,2025-03-01 13:55,False
1328,R4,85,28,2025-03-01 13:55,2025-03-01 14:05,False
1329,R5,51,38,2025-03-01 14:05,2025-03-01 14:10,False
1330,R1,87,54,2025-03-01 14:10,2025-03-01 14:25,False
1331,R2,83,54,2025-03-01 14:25,2025-03-01 14:30,False
1332,R3,89,56,2025-03-01 14:30,2025-03-01 14:35,False
1333,R4,77,54,2025-03-01 14:35,2025-03-01 14:50,False
1334,R5,98,43,2025-03-01 14:50,2025-03-01 14:55,False
1335,R1,79,37,2025-03-01 14:55,2025-03-01 15:05,False
1336,R2,95,41,2025-03-01 15:05,2025-03-01 15:15,False
1337,R3,90,48,2025-03-01 15:15,2025-03-01 15:25,False
1338,R4,72,56,2025-03-01 15:25,2025-03-01 15:40,False
1339,R5,100,43,2025-03-01 15:40,2025-03-01 15:50,False
1340,R1,96,41,2025-03-01 15:50,2025-03-01 16:00,False
1341,R2,51,34,2025-03-01 16:00,2025-03-01 16:15,False
1342,R3,90,59,2025-03-01 16:15,2025-03-01 16:30,False
1343,R4,76,49,2025-03-01 16:30,2025-03-01 16:45,False
1344,R5,72,34,2025-03-01 16:45,2025-03-01 16:55,False
1345,R1,80,56,2025-03-01 16:55,2025-03-01 17:00,False
1346,R2,80,28,2025-03-01 17:00,2025-03-01 17:10,False
1347,R3,72,47,2025-03-01 17:10,2025-03-01 17:15,False
1348,R4,50,36,2025-03-01 17:15,2025-03-01 17:20,False
1349,R5,76,48,2025-03-01 17:20,2025-03-01 17:30,False
1350,R1,100,54,2025-03-01 17:30,2025-03-01 17:35,False
1351,R2,78,40,2025-03-01 17:35,2025-03-01 17:40,False
1352,R3,91,54,2025-03-01 17:40,2025-03-01 17:50,False
1353,R4,89,26,2025-03-01 17:50,2025-03-01 18:05,False
1354,R5,100,45,2025-03-01 18:05,2025-03-01 18:20,False
1355,R1,93,25,2025-03-01 18:20,2025-03-01 18:30,False
1356,R2,51,32,2025-03-01 18:30,2025-03-01 18:40,False
1357,R3,60,29,2025-03-01 18:40,2025-03-01 18:55,False
1358,R4,59,55,2025-03-01 18:55,2025-03-01 19:05,False
1359,R5,52,45,2025-03-01 19:05,2025-03-01 19:15,False
1360,R1,90,58,2025-03-01 19:15,2025-03-01 19:25,False
1361,R2,78,52,2025-03-01 19:25,2025-03-01 19:30,False
1362,R3,96,41,2025-03-01 19:30,2025-03-01 19:35,False
1363,R4,88,42,2025-03-01 19:35,2025-03-01 19:40,False
1364,R5,98,37,2025-03-01 19:40,2025-03-01 19:50,False
1365,R1,93,52,2025-03-01 19:50,2025-03-01 19:55,False
1366,R2,95,33,2025-03-01 19:55,2025-03-01 20:10,False
1367,R3,62,31,2025-03-01 20:10,2025-03-01 20:15,False
1368,R4,85,60,2025-03-01 20:15,2025-03-01 20:25,False
1369,R5,98,26,2025-03-01 20:25,2025-03-01 20:40,False
1370,R1,53,59,2025-03-01 20:40,2025-03-01 20:50,False
1371,R2,61,25,2025-03-01 20:50,2025-03-01 21:05,False
1372,R3,69,29,2025-03-01 21:05,2025-03-01 21:15,False
1373,R4,60,49,2025-03-01 21:15,2025-03-01 21:25,False
1374,R5,93,52,2025-03-01 21:25,2025-03-01 21:35,False
1375,R1,92,22,2025-03-01 21:35,2025-03-01 21:45,False
1376,R2,78,30,2025-03-01 21:45,2025-03-01 21:50,False
1377,R3,79,43,2025-03-01 21:50,2025-03-01 22:00,False
1378,R4,99,20,2025-03-01 22:00,2025-03-01 22:05,False
1379,R5,78,25,2025-03-01 22:05,2025-03-01 22:10,False
1380,R1,100,48,2025-03-01 22:10,2025-03-01 22:20,False
1381,R2,59,36,2025-03-01 22:20,2025-03-01 22:25,False
1382,R3,91,59,2025-03-01 22:25,2025-03-01 22:35,False
1383,R4,52,55,2025-03-01 22:35,2025-03-01 22:50,False
1384,R5,84,57,2025-03-01 22:50,2025-03-01 23:05,False
1385,R1,100,49,2025-03-01 23:05,2025-03-01 23:20,False
1386,R2,100,51,2025-03-01 23:20,2025-03-01 23:30,False
1387,R3,87,42,2025-03-01 23:30,2025-03-01 23:45,False
1388,R4,98,38,2025-03-01 23:45,2025-03-02 00:00,False
1389,R5,63,43,2025-03-02 00:00,2025-03-02 00:15,False
1390,R1,94,26,2025-03-02 00:15,2025-03-02 00:20,False
1391,R2,96,60,2025-03-02 00:20,2025-03-02 00:35,False
1392,R3,60,39,2025-03-02 00:35,2025-03-02 00:50,False
1393,R4,67,39,2025-03-02 00:50,2025-03-02 01:05,False
1394,R5,81,51,2025-03-02 01:05,2025-03-02 01:10,False
1395,R1,88,51,2025-03-02 01:10,2025-03-02 01:25,False
1396,R2,79,40,2025-03-02 01:25,2025-03-02 01:30,False
1397,R3,99,60,2025-03-02 01:30,2025-03-02 01:40,False
1398,R4,76,53,2025-03-02 01:40,2025-03-02 01:50,False
1399,R5,69,44,2025-03-02 01:50,2025-03-02 02:00,False
1400,R1,87,29,2025-03-02 02:00,2025-03-02 02:15,False
1401,R2,67,59,2025-03-02 02:15,2025-03-02 02:20,False
1402,R3,69,29,2025-03-02 02:20,2025-03-02 02:35,False
1403,R4,74,54,2025-03-02 02:35,2025-03-02 02:45,False
1404,R5,79,27,2025-03-02 02:45,2025-03-02 02:50,False
1405,R1,82,30,2025-03-02 02:50,2025-03-02 03:00,False
1406,R2,97,27,2025-03-02 03:00,2025-03-02 03:05,False
1407,R3,95,40,2025-03-02 03:05,2025-03-02 03:20,False
1408,R4,90,55,2025-03-02 03:20,2025-03-02 03:30,False
1409,R5,100,24,2025-03-02 03:30,2025-03-02 03:45,False
1410,R1,84,37,2025-03-02 03:45,2025-03-02 03:50,False
1411,R2,73,27,2025-03-02 03:50,2025-03-02 04:00,False
1412,R3,83,25,2025-03-02 04:00,2025-03-02 04:05,False
1413,R4,82,39,2025-03-02 04:05,2025-03-02 04:10,False
1414,R5,96,58,2025-03-02 04:10,2025-03-02 04:15,False
1415,R1,84,41,2025-03-02 04:15,2025-03-02 04:20,False
1416,R2,88,34,2025-03-02 04:20,2025-03-02 04:30,False
1417,R3,56,44,2025-03-02 04:30,2025-03-02 04:45,False
1418,R4,54,23,2025-03-02 04:45,2025-03-02 05:00,False
1419,R5,59,21,2025-03-02 05:00,2025-03-02 05:10,False
1420,R1,80,46,2025-03-02 05:10,2025-03-02 05:15,False
1421,R2,90,50,2025-03-02 05:15,2025-03-02 05:20,False
1422,R3,65,47,2025-03-02 05:20,2025-03-02 05:35,False
1423,R4,92,20,2025-03-02 05:35,2025-03-02 05:50,False
1424,R5,97,22,2025-03-02 05:50,2025-03-02 06:05,False
1425,R1,59,34,2025-03-02 06:05,2025-03-02 06:20,False
1426,R2,66,59,2025-03-02 06:20,2025-03-02 06:35,False
1427,R3,85,47,2025-03-02 06:35,2025-03-02 06:45,False
1428,R4,69,38,2025-03-02 06:45,2025-03-02 06:55,False
1429,R5,64,25,2025-03-02 06:55,2025-03-02 07:00,False
1430,R1,78,51,2025-03-02 07:00,2025-03-02 07:05,False
1431,R2,80,53,2025-03-02 07:05,2025-03-02 07:15,False
1432,R3,90,45,2025-03-02 07:15,2025-03-02 07:25,False
1433,R4,57,21,2025-03-02 07:25,2025-03-02 07:40,False
1434,R5,87,47,2025-03-02 07:40,2025-03-02 07:50,False
1435,R1,81,29,2025-03-02 07:50,2025-03-02 07:55,False
1436,R2,86,41,2025-03-02 07:55,2025-03-02 08:00,False
1437,R3,58,20,2025-03-02 08:00,2025-03-02 08:15,False
1438,R4,100,59,2025-03-02 08:15,2025-03-02 08:25,False
1439,R5,59,43,2025-03-02 08:25,2025-03-02 08:30,False
1440,R1,62,42,2025-03-02 08:30,2025-03-02 08:40,False
1441,R2,65,29,2025-03-02 08:40,2025-03-02 08:45,False
