robot,machine,date,start_time
R4,M3,2025-02-26,03:20
R5,M2,2025-02-26,03:30
R1,M3,2025-02-26,03:35
R2,M1,2025-02-26,03:45
R3,M3,2025-02-26,03:50
R4,M3,2025-02-26,04:00
R5,M2,2025-02-26,04:05
R1,M3,2025-02-26,04:10
R2,M3,2025-02-26,04:25
R3,M2,2025-02-26,04:30
R4,M2,2025-02-26,04:35
R5,M2,2025-02-26,04:45
R1,M1,2025-02-26,04:55
R2,M1,2025-02-26,05:00
R3,M1,2025-02-26,05:15
R4,M3,2025-02-26,05:30
R5,M1,2025-02-26,05:40
R1,M3,2025-02-26,05:45
R2,M1,2025-02-26,05:55
R3,M1,2025-02-26,06:00
R4,M3,2025-02-26,06:15
R5,M1,2025-02-26,06:20
R1,M1,2025-02-26,06:30
R2,M2,2025-02-26,06:40
R3,M2,2025-02-26,06:55
R4,M3,2025-02-26,07:05
R5,M3,2025-02-26,07:10
R1,M3,2025-02-26,07:25
R2,M3,2025-02-26,07:30
R3,M2,2025-02-26,07:35
R4,M1,2025-02-26,07:40
R5,M3,2025-02-26,07:45
R1,M1,2025-02-26,08:00
R2,M2,2025-02-26,08:15
R3,M2,2025-02-26,08:25
R4,M2,2025-02-26,08:40
R5,M1,2025-02-26,08:55
R1,M3,2025-02-26,09:10
R2,M3,2025-02-26,09:20
R3,M2,2025-02-26,09:35
R4,M3,2025-02-26,09:45
R5,M2,2025-02-26,09:55
R1,M2,2025-02-26,10:05
R2,M2,2025-02-26,10:20
R3,M1,2025-02-26,10:30
R4,M3,2025-02-26,10:35
R5,M2,2025-02-26,10:50
R1,M2,2025-02-26,11:05
R2,M2,2025-02-26,11:20
R3,M2,2025-02-26,11:35
R4,M2,2025-02-26,11:40
R5,M1,2025-02-26,11:45
R1,M1,2025-02-26,11:50
R2,M2,2025-02-26,11:55
R3,M1,2025-02-26,12:00
R4,M3,2025-02-26,12:15
R5,M1,2025-02-26,12:30
R1,M3,2025-02-26,12:40
R2,M1,2025-02-26,12:55
R3,M1,2025-02-26,13:05
R4,M2,2025-02-26,13:15
R5,M1,2025-02-26,13:20
R1,M1,2025-02-26,13:35
R2,M3,2025-02-26,13:40
R3,M1,2025-02-26,13:50
R4,M2,2025-02-26,13:55
R5,M1,2025-02-26,14:05
R1,M2,2025-02-26,14:20
R2,M1,2025-02-26,14:25
R3,M3,2025-02-26,14:40
R4,M3,2025-02-26,14:45
R5,M1,2025-02-26,15:00
R1,M1,2025-02-26,15:15
R2,M3,2025-02-26,15:30
R3,M1,2025-02-26,15:45
R4,M1,2025-02-26,16:00
R5,M1,2025-02-26,16:10
R1,M1,2025-02-26,16:20
R2,M2,2025-02-26,16:25
R3,M2,2025-02-26,16:35
R4,M2,2025-02-26,16:50
R5,M2,2025-02-26,17:00
R1,M1,2025-02-26,17:10
R2,M3,2025-02-26,17:25
R3,M1,2025-02-26,17:40
R4,M1,2025-02-26,17:45
R5,M2,2025-02-26,17:55
R1,M2,2025-02-26,18:05
R2,M3,2025-02-26,18:15
R3,M2,2025-02-26,18:30
R4,M1,2025-02-26,18:40
R5,M1,2025-02-26,18:45
R1,M2,2025-02-26,19:00
R2,M2,2025-02-26,19:15
R3,M1,2025-02-26,19:30
R4,M3,2025-02-26,19:40
R5,M1,2025-02-26,19:55
R1,M3,2025-02-26,20:05
R2,M3,2025-02-26,20:10
R3,M2,2025-02-26,20:15
R4,M2,2025-02-26,20:20
R5,M3,2025-02-26,20:25
R1,M2,2025-02-26,20:40
R2,M1,2025-02-26,20:55
R3,M3,2025-02-26,21:05
R4,M2,2025-02-26,21:15
R5,M3,2025-02-26,21:25
R1,M1,2025-02-26,21:30
R2,M1,2025-02-26,21:45
R3,M3,2025-02-26,21:50
R4,M1,2025-02-26,22:00
R5,M3,2025-02-26,22:05
R1,M1,2025-02-26,22:10
R2,M3,2025-02-26,22:25
R3,M3,2025-02-26,22:30
R4,M1,2025-02-26,22:35
R5,M2,2025-02-26,22:45
R1,M1,2025-02-26,22:55
R2,M2,2025-02-26,23:00
R3,M3,2025-02-26,23:05
R4,M1,2025-02-26,23:15
R5,M3,2025-02-26,23:30
R1,M2,2025-02-26,23:40
R2,M1,2025-02-26,23:55
R3,M2,2025-02-27,00:10
R4,M1,2025-02-27,00:20
R5,M3,2025-02-27,00:35
R1,M2,2025-02-27,00:40
R2,M1,2025-02-27,00:45
R3,M3,2025-02-27,00:50
R4,M3,2025-02-27,01:00
R5,M2,2025-02-27,01:05
R1,M2,2025-02-27,01:20
R2,M2,2025-02-27,01:30
R3,M2,2025-02-27,01:35
R4,M2,2025-02-27,01:40
R5,M1,2025-02-27,01:50
R1,M3,2025-02-27,01:55
R2,M2,2025-02-27,02:00
R3,M2,2025-02-27,02:10
R4,M3,2025-02-27,02:20
R5,M1,2025-02-27,02:25
R1,M2,2025-02-27,02:30
R2,M1,2025-02-27,02:45
R3,M2,2025-02-27,03:00
R4,M2,2025-02-27,03:05
R5,M3,2025-02-27,03:15
R1,M2,2025-02-27,03:25
R2,M1,2025-02-27,03:35
R3,M3,2025-02-27,03:45
R4,M1,2025-02-27,04:00
R5,M3,2025-02-27,04:05
R1,M2,2025-02-27,04:15
R2,M2,2025-02-27,04:25
R3,M1,2025-02-27,04:30
R4,M1,2025-02-27,04:45
R5,M3,2025-02-27,05:00
R1,M2,2025-02-27,05:05
R2,M1,2025-02-27,05:15
R3,M3,2025-02-27,05:30
R4,M3,2025-02-27,05:35
R5,M2,2025-02-27,05:50
R1,M1,2025-02-27,05:55
R2,M3,2025-02-27,06:05
R3,M1,2025-02-27,06:15
R4,M2,2025-02-27,06:20
R5,M2,2025-02-27,06:30
R1,M3,2025-02-27,06:40
R2,M1,2025-02-27,06:50
R3,M1,2025-02-27,07:05
R4,M1,2025-02-27,07:20
R5,M1,2025-02-27,07:30
R1,M2,2025-02-27,07:45
R2,M2,2025-02-27,08:00
R3,M2,2025-02-27,08:05
R4,M3,2025-02-27,08:10
R5,M3,2025-02-27,08:25
R1,M1,2025-02-27,08:30
R2,M1,2025-02-27,08:40
R3,M2,2025-02-27,08:55
R4,M2,2025-02-27,09:10
R5,M2,2025-02-27,09:15
R1,M3,2025-02-27,09:20
R2,M3,2025-02-27,09:35
R3,M2,2025-02-27,09:40
R4,M2,2025-02-27,09:55
R5,M3,2025-02-27,10:00
R1,M1,2025-02-27,10:05
R2,M1,2025-02-27,10:10
R3,M1,2025-02-27,10:25
R4,M1,2025-02-27,10:30
R5,M2,2025-02-27,10:45
R1,M2,2025-02-27,10:55
R2,M2,2025-02-27,11:10
R3,M1,2025-02-27,11:15
R4,M1,2025-02-27,11:25
R5,M1,2025-02-27,11:30
R1,M3,2025-02-27,11:35
R2,M3,2025-02-27,11:45
R3,M2,2025-02-27,12:00
R4,M2,2025-02-27,12:10
R5,M3,2025-02-27,12:25
R1,M3,2025-02-27,12:35
R2,M2,2025-02-27,12:50
R3,M2,2025-02-27,13:00
R4,M1,2025-02-27,13:05
R5,M1,2025-02-27,13:10
R1,M2,2025-02-27,13:25
R2,M1,2025-02-27,13:40
R3,M1,2025-02-27,13:45
R4,M1,2025-02-27,13:50
R5,M3,2025-02-27,13:55
R1,M2,2025-02-27,14:00
R2,M3,2025-02-27,14:10
R3,M1,2025-02-27,14:20
R4,M2,2025-02-27,14:30
R5,M2,2025-02-27,14:40
R1,M2,2025-02-27,14:45
R2,M1,2025-02-27,15:00
R3,M1,2025-02-27,15:10
R4,M3,2025-02-27,15:15
R5,M3,2025-02-27,15:25
R1,M1,2025-02-27,15:35
R2,M1,2025-02-27,15:50
R3,M2,2025-02-27,16:05
R4,M2,2025-02-27,16:10
R5,M1,2025-02-27,16:15
R1,M1,2025-02-27,16:30
R2,M3,2025-02-27,16:45
R3,M3,2025-02-27,17:00
R4,M3,2025-02-27,17:10
R5,M2,2025-02-27,17:20
R1,M2,2025-02-27,17:25
R2,M2,2025-02-27,17:30
R3,M2,2025-02-27,17:35
R4,M3,2025-02-27,17:40
R5,M1,2025-02-27,17:55
R1,M1,2025-02-27,18:05
R2,M2,2025-02-27,18:15
R3,M2,2025-02-27,18:30
R4,M2,2025-02-27,18:35
R5,M1,2025-02-27,18:50
R1,M1,2025-02-27,18:55
R2,M2,2025-02-27,19:05
R3,M1,2025-02-27,19:15
R4,M1,2025-02-27,19:30
R5,M1,2025-02-27,19:35
R1,M1,2025-02-27,19:50
R2,M1,2025-02-27,19:55
R3,M1,2025-02-27,20:00
R4,M2,2025-02-27,20:10
R5,M3,2025-02-27,20:15
R1,M3,2025-02-27,20:25
R2,M3,2025-02-27,20:35
R3,M3,2025-02-27,20:45
R4,M3,2025-02-27,20:55
R5,M2,2025-02-27,21:05
R1,M3,2025-02-27,21:10
R2,M2,2025-02-27,21:25
R3,M2,2025-02-27,21:40
R4,M3,2025-02-27,21:55
R5,M1,2025-02-27,22:00
R1,M3,2025-02-27,22:10
R2,M2,2025-02-27,22:20
R3,M3,2025-02-27,22:30
R4,M1,2025-02-27,22:35
R5,M3,2025-02-27,22:50
R1,M1,2025-02-27,23:00
R2,M2,2025-02-27,23:10
R3,M3,2025-02-27,23:15
R4,M2,2025-02-27,23:25
R5,M3,2025-02-27,23:40
R1,M2,2025-02-27,23:45
R2,M1,2025-02-27,23:55
R3,M2,2025-02-28,00:10
R4,M2,2025-02-28,00:20
R5,M1,2025-02-28,00:35
R1,M2,2025-02-28,00:40
R2,M3,2025-02-28,00:55
R3,M3,2025-02-28,01:00
R4,M1,2025-02-28,01:10
R5,M1,2025-02-28,01:25
R1,M2,2025-02-28,01:35
R2,M3,2025-02-28,01:50
R3,M2,2025-02-28,02:00
R4,M1,2025-02-28,02:05
R5,M1,2025-02-28,02:20
R1,M3,2025-02-28,02:30
R2,M2,2025-02-28,02:35
R3,M1,2025-02-28,02:50
R4,M1,2025-02-28,02:55
R5,M3,2025-02-28,03:05
R1,M3,2025-02-28,03:15
R2,M1,2025-02-28,03:25
R3,M2,2025-02-28,03:40
R4,M2,2025-02-28,03:45
R5,M3,2025-02-28,03:50
R1,M1,2025-02-28,03:55
R2,M2,2025-02-28,04:10
R3,M3,2025-02-28,04:15
R4,M1,2025-02-28,04:30
R5,M2,2025-02-28,04:40
R1,M3,2025-02-28,04:55
R2,M2,2025-02-28,05:10
R3,M2,2025-02-28,05:15
R4,M3,2025-02-28,05:20
R5,M1,2025-02-28,05:25
R1,M2,2025-02-28,05:30
R2,M2,2025-02-28,05:35
R3,M2,2025-02-28,05:45
R4,M1,2025-02-28,05:50
R5,M1,2025-02-28,05:55
R1,M3,2025-02-28,06:00
R2,M2,2025-02-28,06:05
R3,M1,2025-02-28,06:10
R4,M2,2025-02-28,06:25
R5,M3,2025-02-28,06:35
R1,M1,2025-02-28,06:50
R2,M2,2025-02-28,07:00
R3,M2,2025-02-28,07:10
R4,M1,2025-02-28,07:25
R5,M3,2025-02-28,07:30
R1,M2,2025-02-28,07:35
R2,M1,2025-02-28,07:50
R3,M2,2025-02-28,07:55
R4,M3,2025-02-28,08:00
R5,M3,2025-02-28,08:10
R1,M2,2025-02-28,08:20
R2,M2,2025-02-28,08:30
R3,M3,2025-02-28,08:40
R4,M1,2025-02-28,08:45
R5,M1,2025-02-28,08:55
R1,M2,2025-02-28,09:10
R2,M3,2025-02-28,09:20
R3,M1,2025-02-28,09:30
R4,M1,2025-02-28,09:40
R5,M1,2025-02-28,09:55
R1,M2,2025-02-28,10:00
R2,M2,2025-02-28,10:15
R3,M2,2025-02-28,10:25
R4,M2,2025-02-28,10:30
R5,M3,2025-02-28,10:40
R1,M3,2025-02-28,10:45
R2,M2,2025-02-28,11:00
R3,M2,2025-02-28,11:05
R4,M3,2025-02-28,11:20
R5,M2,2025-02-28,11:35
R1,M2,2025-02-28,11:40
R2,M2,2025-02-28,11:50
R3,M3,2025-02-28,12:00
R4,M1,2025-02-28,12:15
R5,M1,2025-02-28,12:30
R1,M1,2025-02-28,12:35
R2,M3,2025-02-28,12:45
R3,M3,2025-02-28,12:55
R4,M1,2025-02-28,13:05
R5,M3,2025-02-28,13:15
R1,M2,2025-02-28,13:20
R2,M1,2025-02-28,13:30
R3,M3,2025-02-28,13:45
R4,M1,2025-02-28,13:55
R5,M1,2025-02-28,14:05
R1,M1,2025-02-28,14:15
R2,M3,2025-02-28,14:25
R3,M3,2025-02-28,14:35
R4,M1,2025-02-28,14:45
R5,M3,2025-02-28,14:55
R1,M2,2025-02-28,15:10
R2,M1,2025-02-28,15:15
R3,M2,2025-02-28,15:20
R4,M1,2025-02-28,15:35
R5,M2,2025-02-28,15:40
R1,M1,2025-02-28,15:45
R2,M1,2025-02-28,15:50
R3,M1,2025-02-28,16:00
R4,M3,2025-02-28,16:05
R5,M1,2025-02-28,16:10
R1,M1,2025-02-28,16:25
R2,M1,2025-02-28,16:40
R3,M2,2025-02-28,16:50
R4,M2,2025-02-28,16:55
R5,M2,2025-02-28,17:05
R1,M3,2025-02-28,17:10
R2,M2,2025-02-28,17:15
R3,M1,2025-02-28,17:25
R4,M1,2025-02-28,17:35
R5,M1,2025-02-28,17:45
R1,M2,2025-02-28,17:55
R2,M1,2025-02-28,18:05
R3,M2,2025-02-28,18:15
R4,M3,2025-02-28,18:30
R5,M1,2025-02-28,18:40
R1,M2,2025-02-28,18:50
R2,M1,2025-02-28,19:00
R3,M2,2025-02-28,19:15
R4,M3,2025-02-28,19:20
R5,M3,2025-02-28,19:25
R1,M2,2025-02-28,19:30
R2,M2,2025-02-28,19:40
R3,M1,2025-02-28,19:45
R4,M2,2025-02-28,19:55
R5,M3,2025-02-28,20:10
R1,M1,2025-02-28,20:15
R2,M3,2025-02-28,20:20
R3,M1,2025-02-28,20:25
R4,M3,2025-02-28,20:30
R5,M3,2025-02-28,20:40
R1,M3,2025-02-28,20:55
R2,M1,2025-02-28,21:00
R3,M3,2025-02-28,21:10
R4,M1,2025-02-28,21:20
R5,M2,2025-02-28,21:35
R1,M2,2025-02-28,21:40
R2,M1,2025-02-28,21:45
R3,M3,2025-02-28,22:00
R4,M1,2025-02-28,22:05
R5,M1,2025-02-28,22:10
R1,M3,2025-02-28,22:20
R2,M3,2025-02-28,22:35
R3,M2,2025-02-28,22:50
R4,M3,2025-02-28,23:05
R5,M1,2025-02-28,23:15
R1,M2,2025-02-28,23:20
R2,M1,2025-02-28,23:30
R3,M1,2025-02-28,23:40
R4,M1,2025-02-28,23:55
R5,M2,2025-03-01,00:10
R1,M3,2025-03-01,00:15
R2,M1,2025-03-01,00:30
R3,M3,2025-03-01,00:45
R4,M3,2025-03-01,00:55
R5,M3,2025-03-01,01:10
R1,M2,2025-03-01,01:20
R2,M3,2025-03-01,01:30
R3,M3,2025-03-01,01:35
R4,M3,2025-03-01,01:45
R5,M3,2025-03-01,01:50
R1,M1,2025-03-01,01:55
R2,M1,2025-03-01,02:05
R3,M2,2025-03-01,02:20
R4,M1,2025-03-01,02:35
R5,M2,2025-03-01,02:40
R1,M1,2025-03-01,02:50
R2,M1,2025-03-01,03:00
R3,M2,2025-03-01,03:15
R4,M1,2025-03-01,03:30
R5,M2,2025-03-01,03:45
R1,M1,2025-03-01,04:00
R2,M2,2025-03-01,04:15
R3,M1,2025-03-01,04:20
R4,M3,2025-03-01,04:25
R5,M3,2025-03-01,04:30
R1,M3,2025-03-01,04:35
R2,M3,2025-03-01,04:45
R3,M1,2025-03-01,04:50
R4,M1,2025-03-01,04:55
R5,M1,2025-03-01,05:00
R1,M3,2025-03-01,05:15
R2,M1,2025-03-01,05:25
R3,M3,2025-03-01,05:35
R4,M1,2025-03-01,05:45
R5,M3,2025-03-01,06:00
R1,M3,2025-03-01,06:15
R2,M1,2025-03-01,06:20
R3,M1,2025-03-01,06:35
R4,M2,2025-03-01,06:40
R5,M2,2025-03-01,06:50
R1,M3,2025-03-01,07:05
R2,M3,2025-03-01,07:20
R3,M1,2025-03-01,07:25
R4,M2,2025-03-01,07:35
R5,M3,2025-03-01,07:40
R1,M1,2025-03-01,07:55
R2,M2,2025-03-01,08:10
R3,M2,2025-03-01,08:25
R4,M2,2025-03-01,08:40
R5,M3,2025-03-01,08:55
R1,M3,2025-03-01,09:10
R2,M1,2025-03-01,09:20
R3,M3,2025-03-01,09:35
R4,M2,2025-03-01,09:45
R5,M1,2025-03-01,10:00
R1,M2,2025-03-01,10:15
R2,M3,2025-03-01,10:20
R3,M1,2025-03-01,10:30
R4,M2,2025-03-01,10:45
R5,M3,2025-03-01,10:50
R1,M2,2025-03-01,11:05
R2,M2,2025-03-01,11:20
R3,M2,2025-03-01,11:30
R4,M3,2025-03-01,11:45
R5,M1,2025-03-01,11:55
R1,M2,2025-03-01,12:00
R2,M1,2025-03-01,12:15
R3,M3,2025-03-01,12:25
R4,M1,2025-03-01,12:35
R5,M1,2025-03-01,12:40
R1,M3,2025-03-01,12:50
R2,M3,2025-03-01,13:00
R3,M2,2025-03-01,13:05
R4,M1,2025-03-01,13:10
R5,M1,2025-03-01,13:25
R1,M1,2025-03-01,13:30
R2,M2,2025-03-01,13:40
R3,M2,2025-03-01,13:45
R4,M1,2025-03-01,13:55
R5,M2,2025-03-01,14:05
R1,M1,2025-03-01,14:10
R2,M3,2025-03-01,14:25
R3,M1,2025-03-01,14:30
R4,M1,2025-03-01,14:35
R5,M3,2025-03-01,14:50
R1,M2,2025-03-01,14:55
R2,M1,2025-03-01,15:05
R3,M1,2025-03-01,15:15
R4,M3,2025-03-01,15:25
R5,M3,2025-03-01,15:40
R1,M2,2025-03-01,15:50
R2,M2,2025-03-01,16:00
R3,M2,2025-03-01,16:15
R4,M2,2025-03-01,16:30
R5,M2,2025-03-01,16:45
R1,M2,2025-03-01,16:55
R2,M3,2025-03-01,17:00
R3,M3,2025-03-01,17:10
R4,M1,2025-03-01,17:15
R5,M3,2025-03-01,17:20
R1,M1,2025-03-01,17:30
R2,M2,2025-03-01,17:35
R3,M3,2025-03-01,17:40
R4,M3,2025-03-01,17:50
R5,M3,2025-03-01,18:05
R1,M3,2025-03-01,18:20
R2,M2,2025-03-01,18:30
R3,M2,2025-03-01,18:40
R4,M2,2025-03-01,18:55
R5,M2,2025-03-01,19:05
R1,M2,2025-03-01,19:15
R2,M3,2025-03-01,19:25
R3,M3,2025-03-01,19:30
R4,M2,2025-03-01,19:35
R5,M3,2025-03-01,19:40
R1,M3,2025-03-01,19:50
R2,M3,2025-03-01,19:55
R3,M2,2025-03-01,20:10
R4,M3,2025-03-01,20:15
R5,M3,2025-03-01,20:25
R1,M3,2025-03-01,20:40
R2,M2,2025-03-01,20:50
R3,M2,2025-03-01,21:05
R4,M2,2025-03-01,21:15
R5,M2,2025-03-01,21:25
R1,M1,2025-03-01,21:35
R2,M2,2025-03-01,21:45
R3,M2,2025-03-01,21:50
R4,M1,2025-03-01,22:00
R5,M3,2025-03-01,22:05
R1,M3,2025-03-01,22:10
R2,M2,2025-03-01,22:20
R3,M2,2025-03-01,22:25
R4,M1,2025-03-01,22:35
R5,M2,2025-03-01,22:50
R1,M3,2025-03-01,23:05
R2,M2,2025-03-01,23:20
R3,M1,2025-03-01,23:30
R4,M1,2025-03-01,23:45
R5,M2,2025-03-02,00:00
R1,M2,2025-03-02,00:15
R2,M3,2025-03-02,00:20
R3,M3,2025-03-02,00:35
R4,M2,2025-03-02,00:50
R5,M2,2025-03-02,01:05
R1,M2,2025-03-02,01:10
R2,M2,2025-03-02,01:25
R3,M3,2025-03-02,01:30
R4,M1,2025-03-02,01:40
R5,M1,2025-03-02,01:50
R1,M2,2025-03-02,02:00
R2,M3,2025-03-02,02:15
R3,M3,2025-03-02,02:20
R4,M3,2025-03-02,02:35
R5,M2,2025-03-02,02:45
R1,M2,2025-03-02,02:50
R2,M2,2025-03-02,03:00
R3,M1,2025-03-02,03:05
R4,M2,2025-03-02,03:20
R5,M2,2025-03-02,03:30
R1,M3,2025-03-02,03:45
R2,M3,2025-03-02,03:50
R3,M1,2025-03-02,04:00
R4,M3,2025-03-02,04:05
R5,M1,2025-03-02,04:10
R1,M3,2025-03-02,04:15
R2,M3,2025-03-02,04:20
R3,M2,2025-03-02,04:30
R4,M2,2025-03-02,04:45
R5,M3,2025-03-02,05:00
R1,M2,2025-03-02,05:10
R2,M1,2025-03-02,05:15
R3,M3,2025-03-02,05:20
R4,M3,2025-03-02,05:35
R5,M3,2025-03-02,05:50
R1,M2,2025-03-02,06:05
R2,M2,2025-03-02,06:20
R3,M1,2025-03-02,06:35
R4,M3,2025-03-02,06:45
R5,M3,2025-03-02,06:55
R1,M3,2025-03-02,07:00
R2,M3,2025-03-02,07:05
R3,M1,2025-03-02,07:15
R4,M3,2025-03-02,07:25
R5,M2,2025-03-02,07:40
R1,M1,2025-03-02,07:50
R2,M3,2025-03-02,07:55
R3,M2,2025-03-02,08:00
R4,M1,2025-03-02,08:15
R5,M2,2025-03-02,08:25
R1,M3,2025-03-02,08:30
R2,M1,2025-03-02,08:40
R3,M3,2025-03-02,08:45
R4,M1,2025-03-02,08:55
R5,M2,2025-03-02,09:00
R1,M2,2025-03-02,09:05
R2,M2,2025-03-02,09:20
R3,M2,2025-03-02,09:30
R4,M1,2025-03-02,09:35
R5,M2,2025-03-02,09:40
R1,M3,2025-03-02,09:45
R2,M1,2025-03-02,10:00
R3,M1,2025-03-02,10:05
R4,M3,2025-03-02,10:15
R5,M1,2025-03-02,10:25
R1,M1,2025-03-02,10:35
R2,M3,2025-03-02,10:40
R3,M1,2025-03-02,10:45
R4,M3,2025-03-02,10:50
R5,M1,2025-03-02,10:55
R1,M1,2025-03-02,11:10
R2,M1,2025-03-02,11:15
R3,M2,2025-03-02,11:30
R4,M3,2025-03-02,11:40
R5,M3,2025-03-02,11:50
R1,M1,2025-03-02,12:05
R2,M1,2025-03-02,12:15
R3,M3,2025-03-02,12:20
R4,M2,2025-03-02,12:35
R5,M2,2025-03-02,12:45
R1,M3,2025-03-02,12:50
R2,M1,2025-03-02,12:55
R3,M3,2025-03-02,13:05
R4,M3,2025-03-02,13:15
R5,M3,2025-03-02,13:30
R1,M3,2025-03-02,13:35
R2,M1,2025-03-02,13:45
R3,M2,2025-03-02,13:50
R4,M3,2025-03-02,14:00
R5,M2,2025-03-02,14:10
R1,M3,2025-03-02,14:25
R2,M2,2025-03-02,14:40
R3,M2,2025-03-02,14:55
R4,M2,2025-03-02,15:05
R5,M1,2025-03-02,15:15
R1,M2,2025-03-02,15:25
R2,M2,2025-03-02,15:30
R3,M1,2025-03-02,15:45
R4,M3,2025-03-02,15:55
R5,M1,2025-03-02,16:05
R1,M1,2025-03-02,16:10
R2,M2,2025-03-02,16:15
R3,M2,2025-03-02,16:20
R4,M1,2025-03-02,16:35
R5,M2,2025-03-02,16:45
R1,M3,2025-03-02,16:50
R2,M3,2025-03-02,17:00
R3,M1,2025-03-02,17:05
R4,M3,2025-03-02,17:10
R5,M2,2025-03-02,17:15
R1,M2,2025-03-02,17:25
R2,M3,2025-03-02,17:30
R3,M2,2025-03-02,17:40
R4,M1,2025-03-02,17:50
R5,M3,2025-03-02,18:05
R1,M2,2025-03-02,18:10
R2,M3,2025-03-02,18:15
R3,M1,2025-03-02,18:30
R4,M3,2025-03-02,18:35
R5,M3,2025-03-02,18:50
R1,M1,2025-03-02,19:05
R2,M3,2025-03-02,19:10
R3,M1,2025-03-02,19:15
R4,M1,2025-03-02,19:25
R5,M3,2025-03-02,19:40
R1,M3,2025-03-02,19:45
R2,M3,2025-03-02,19:50
R3,M1,2025-03-02,20:00
R4,M3,2025-03-02,20:10
R5,M1,2025-03-02,20:25
R1,M1,2025-03-02,20:40
R2,M1,2025-03-02,20:45
R3,M1,2025-03-02,20:55
R4,M2,2025-03-02,21:00
R5,M3,2025-03-02,21:15
R1,M1,2025-03-02,21:25
R2,M1,2025-03-02,21:30
R3,M2,2025-03-02,21:45
R4,M3,2025-03-02,22:00
R5,M2,2025-03-02,22:15
R1,M2,2025-03-02,22:20
R2,M2,2025-03-02,22:25
R3,M1,2025-03-02,22:40
R4,M3,2025-03-02,22:55
R5,M3,2025-03-02,23:10
R1,M1,2025-03-02,23:15
R2,M1,2025-03-02,23:30
R3,M3,2025-03-02,23:40
R4,M3,2025-03-02,23:45
R5,M1,2025-03-02,23:55
R1,M3,2025-03-03,00:10
R2,M1,2025-03-03,00:20
R3,M2,2025-03-03,00:35
R4,M1,2025-03-03,00:45
R5,M2,2025-03-03,01:00
R1,M1,2025-03-03,01:10
R2,M1,2025-03-03,01:15
R3,M3,2025-03-03,01:30
R4,M1,2025-03-03,01:35
R5,M1,2025-03-03,01:45
R1,M3,2025-03-03,02:00
R2,M2,2025-03-03,02:15
R3,M2,2025-03-03,02:30
R4,M2,2025-03-03,02:35
R5,M3,2025-03-03,02:45
R1,M1,2025-03-03,02:55
R2,M3,2025-03-03,03:10
R3,M1,2025-03-03,03:20
R4,M2,2025-03-03,03:35
R5,M1,2025-03-03,03:50
R1,M1,2025-03-03,04:00
R2,M1,2025-03-03,04:10
R3,M1,2025-03-03,04:25
R4,M1,2025-03-03,04:30
R5,M1,2025-03-03,04:45
R1,M3,2025-03-03,04:55
R2,M3,2025-03-03,05:10
R3,M1,2025-03-03,05:20
R4,M1,2025-03-03,05:30
R5,M1,2025-03-03,05:35
R1,M3,2025-03-03,05:50
R2,M3,2025-03-03,06:00
R3,M1,2025-03-03,06:05
R4,M1,2025-03-03,06:20
R5,M1,2025-03-03,06:35
R1,M3,2025-03-03,06:50
R2,M3,2025-03-03,06:55
R3,M3,2025-03-03,07:10
R4,M1,2025-03-03,07:15
R5,M3,2025-03-03,07:20
R1,M2,2025-03-03,07:35
R2,M3,2025-03-03,07:50
R3,M2,2025-03-03,07:55
R4,M3,2025-03-03,08:00
R5,M1,2025-03-03,08:05
R1,M2,2025-03-03,08:10
R2,M2,2025-03-03,08:25
R3,M2,2025-03-03,08:40
R4,M2,2025-03-03,08:50
R5,M3,2025-03-03,09:05
R1,M1,2025-03-03,09:15
R2,M1,2025-03-03,09:20
R3,M1,2025-03-03,09:30
R4,M2,2025-03-03,09:40
R5,M2,2025-03-03,09:55
R1,M3,2025-03-03,10:00
R2,M3,2025-03-03,10:15
R3,M1,2025-03-03,10:25
R4,M3,2025-03-03,10:35
R5,M2,2025-03-03,10:50
R1,M1,2025-03-03,10:55
R2,M3,2025-03-03,11:10
R3,M2,2025-03-03,11:25
R4,M1,2025-03-03,11:30
R5,M1,2025-03-03,11:40
R1,M2,2025-03-03,11:50
R2,M2,2025-03-03,12:00
R3,M3,2025-03-03,12:15
R4,M3,2025-03-03,12:30
R5,M3,2025-03-03,12:40
R1,M1,2025-03-03,12:45
R2,M2,2025-03-03,13:00
R3,M3,2025-03-03,13:15
R4,M2,2025-03-03,13:25
R5,M1,2025-03-03,13:35
R1,M2,2025-03-03,13:40
R2,M1,2025-03-03,13:50
R3,M2,2025-03-03,13:55
R4,M1,2025-03-03,14:00
R5,M2,2025-03-03,14:15
R1,M2,2025-03-03,14:20
R2,M3,2025-03-03,14:25
R3,M1,2025-03-03,14:35
R4,M3,2025-03-03,14:45
R5,M2,2025-03-03,15:00
R1,M1,2025-03-03,15:15
R2,M3,2025-03-03,15:30
R3,M1,2025-03-03,15:40
R4,M2,2025-03-03,15:50
R5,M1,2025-03-03,15:55
R1,M3,2025-03-03,16:10
R2,M2,2025-03-03,16:15
R3,M3,2025-03-03,16:25
R4,M1,2025-03-03,16:40
R5,M3,2025-03-03,16:50
R1,M1,2025-03-03,17:00
R2,M2,2025-03-03,17:10
R3,M3,2025-03-03,17:20
R4,M2,2025-03-03,17:35
R5,M1,2025-03-03,17:45
R1,M3,2025-03-03,17:55
R2,M2,2025-03-03,18:00
R3,M3,2025-03-03,18:15
R4,M2,2025-03-03,18:30
R5,M1,2025-03-03,18:45
